id,course_specific_id,gender,year_of_birth,level_of_education,q1,q2,q3,q4,q5,q6,q7
be61c97c3a696dcfd742f969240dfa9badc2369ca4c28fe3c80b1bd4af1cd4ed,71b6968d3d20c9a9d3ddad8bb06524a6,m,1981,b,choice_5,choice_2,choice_5,choice_4,choice_1,choice_3,choice_2
a9c3989a786046fda4dabe641a1c15bcf5b7d2b5976fb01a6b14286cc2f85255,c2fb827dddb72c672b8bd3c896ca0e3c,m,1978,m,choice_3,choice_4,choice_10,choice_4,choice_1,choice_1,choice_2
f772314b0eb4737029be2bf5a8a369a606109bb10db0655f6a69de3a56234f69,15e5b6928ba7c3ba0169ba9605939be8,m,1991,a,choice_4,choice_3,choice_6,choice_4,choice_1,choice_2,choice_3
7b96b33b985bff896e30c0540fb708865723f0905a276469b002fde7c27ad96c,4d61b775136cfe201570d3aacaeefee3,m,1987,a,choice_2,choice_3,choice_10,choice_3,choice_1,choice_1,choice_2
d24ba7743bcda7aee739ab86ff162925d1e9658d31b791e91126ac1038e75845,4f691362bf762202fa98a84c48a47d79,m,1963,b,choice_8,choice_0,choice_6,choice_0,choice_1,choice_3,choice_3
2b55f27050419c456c47ebb381ebc89377121631b3e724bc21905fbaf81ed315,1a4f642955c80cc1d693a703cf203923,m,1984,a,choice_4,choice_4,choice_1,choice_1,choice_1,choice_1,choice_2
5ec09b9bfa1afececa9c07f86601df5721ada4cac91e91fee7d706db8210173d,6fb0a57e24ae13c357f4c037cc072858,m,1990,hs,choice_4,choice_4,choice_10,choice_4,choice_0,choice_0,choice_4
9c9b4bc49eb76d82412cbadc25dafdcb5e13fe0cb138866847199881342c3f39,86b7e1a76fa2bfa41451017ce5cddf7f,m,1994,b,choice_7,NA,choice_10,choice_4,choice_1,choice_0,choice_2
02fc43f08b6174bd67cb18ab380fe66b620e55e23aeab95573e67e08d983753a,1fdc85a29e7df5afe87f9e36f7ea4f43,m,1972,a,choice_4,choice_3,choice_10,choice_4,choice_0,choice_0,choice_2
c5b189411abb0745f524cac4c19382bb209203c7ddec81a2fccb07e0a60cae86,8365cab7e61068f52f886bffa48ca217,m,1968,m,choice_2,choice_3,choice_1,choice_4,choice_0,choice_1,choice_2
0f9f9deb0dc0468d51824452a67e871e5bf3179b3f015f5e30633f42322a2042,717e207149f254f3d21caa39cfa40531,m,1981,m,choice_4,choice_3,choice_10,choice_1,choice_1,choice_0,choice_2
d1c189971864f9c78dd2ecc7355b1bc175d801cf9d639fc989cf674d7970a77c,29124056200baf3f1d2563f7d78790e3,m,1963,hs,choice_8,choice_1,choice_10,choice_4,choice_0,choice_1,choice_2
081c26528362b4c38f149c2c3d1acad43c3e76d29015300ec98c315c60ef35c6,4f8ec373d8ef200d9669c15f39ccaca2,m,1956,b,choice_8,choice_0,choice_10,choice_4,choice_1,choice_0,choice_4
280372fd15eb4b20783eda76aee3214750dda925d550a463bb9ec2acc33abe61,b2c3f12afc3091d90ef6e85d62d433e0,m,1981,m,choice_1,choice_4,choice_9,choice_4,choice_1,choice_1,choice_1
cd4a3310c939bcbeab7146bcf0c88306ec0881e4f73072bfee162aa614bd963c,1ad4aa83638e76f6951106a324108e21,f,1974,m,choice_2,choice_4,choice_9,choice_4,choice_3,choice_0,choice_2
e15298fea47f34df1bb5d4cbfb87eaddbd7271fe2e8abd4fe1828029ee4c8207,9d2ac226214319e0549937d0eb4d28f4,m,1968,m,choice_4,choice_2,choice_10,choice_4,choice_1,choice_0,choice_2
fac7155f1a21597e2f91bdde2d7ed3c466c3af30d0506f81c305357372d6b10e,5ac201e56ddba2ad77d6905182bca2bc,m,1991,jhs,choice_7,choice_0,choice_10,choice_3,choice_1,choice_0,choice_2
d81eed3f3e37dc6c010f85372ce48948af7804f379dffbe89745693e1380dfb2,e6e0084808432c81ef70a300c27e84ab,f,1965,other,choice_8,NA,NA,choice_4,choice_0,choice_1,choice_3
8d59da55b7cfb837aadec99ea83f76f8c1b1ffabe5405480c72b752d069dd2af,3881a5ca0f2ffb967af1b04805ab0248,m,1982,other,choice_1,choice_3,choice_9,choice_3,choice_1,choice_1,choice_2
8ca0dfc0817e6d76c8f67277b24b1bf652c643bcbd4f9e995633e64bb7f7d5ee,f3524c4ad454e9b8921d2e1eefa428c7,m,1987,m,choice_2,choice_4,choice_10,choice_4,choice_0,choice_1,choice_2
1c8eda14717e255fa633f00414f04d0b36eceb722e55bf683cf7a3f8b2d5b1e5,630635bf1af14db95a36db89312ca900,f,None,m,choice_2,choice_4,choice_6,choice_4,choice_1,choice_3,choice_1
61df981429e08590871128cab40955655ca29bf63f7a70910cc25873e54b4db3,edd86d491526d8c8d7011baf7186452c,m,1952,hs,choice_6,NA,choice_6,choice_4,choice_0,choice_1,choice_1
dfe0b5a2c335e42562c48dee7e955cb794d3963da0469668ff4d1d07955d9ac2,4622bfa0bdca7a7da4d1ddf26835e2ae,m,1968,m,choice_2,choice_2,choice_6,choice_4,choice_1,choice_1,choice_2
baabd571084ec5cd43f59b48451067c88aabc414fd42e4e1e52291f2421c6f64,e8b07c13306e6472347d089e91109df2,m,1974,m,choice_0,choice_0,choice_10,choice_3,choice_1,choice_2,choice_3
0fec348f2e0354eff4cfd5f4c3dbb3637155d07ed3596dd1996222d1c42c6ba1,89940b8b90d366957b3e3c161e32a9c4,f,1986,jhs,choice_8,NA,choice_8,choice_4,choice_1,choice_0,choice_3
0031c4e47738d2ca874eb7f318ff5c3a823a06199fd8e30ab2c5bb07aa7071ca,d327008886842832b2993ab52328d258,m,1974,a,choice_3,choice_4,choice_2,choice_4,choice_1,choice_0,choice_2
b15774c903c8ff240c8103b5138fe076e5c88c0fbf11cf4e0d6d4d4f8db69afe,c0a690e31fe783dce8714f64d2e8d3fa,m,1973,hs,choice_4,choice_4,choice_7,choice_4,choice_1,choice_2,choice_2
3341abfceb9ea81054d72710aace84afda1bba5dbf24f9d19e541f3dd52ebd4e,aae1044f683c30c7e2cde2153a552f1f,m,1983,a,choice_1,choice_2,choice_7,choice_1,choice_2,choice_2,choice_0
12bf3dbdcec85400f08e16b7100263029ccf644738b81615e1d68437c4a545a5,9563a08d88324caed5152de51b17872b,,None,,choice_7,choice_0,choice_10,choice_4,choice_0,choice_1,choice_2
7dde9e6fd210f96b576c5192a0e7c7f29ebf0f3d3c749e6c26c5f56f2d6a1e2b,a346f440463180b324036b994a080c74,m,1989,m,choice_2,choice_4,choice_10,choice_1,choice_1,choice_2,choice_2
492c9c444f2b21c3cc6506cb3e53de84f8128256b789d89866b5ac45faf0a2d9,4aaa0e7c6e1b06e959e6949abc100cee,f,1974,m,choice_3,choice_2,choice_10,choice_4,choice_1,choice_0,choice_2
af2e7325b32595f83bcddc4d4a8392c7ce511705f2e59645b57f85648ae40111,dca5fb981435cdb03a6de9ce386fe0c5,m,1986,m,choice_4,choice_2,choice_8,choice_4,choice_2,choice_1,choice_3
e1bf238f92b0313ef7d16e363a88f35189003ba38d370b9ed064455bb78f3957,aa9db6c1d700d84e89631735b3d53267,m,1964,hs,choice_0,choice_2,choice_10,choice_4,choice_1,choice_1,choice_3
279b1e2fcf60b791eb21c0048fb73f19d6cef485aa1410dccdb4d036001c9783,126bea605e32ecd8851adc35062d6176,m,1969,other,choice_5,choice_0,choice_10,choice_5,choice_3,choice_0,choice_4
ef721e57d012a766a4398752bc522ba0608ce2755541fef54f4bd1ec7461ba63,38b7d4df019bd942447c8c6031c76ecb,m,1959,jhs,choice_8,choice_0,choice_6,choice_3,choice_1,choice_1,choice_2
22da78d5e2e9713529fe8fb183c2f8ac43115b50745ac683fc95ba05b467e222,b70dce02f1fb763529c5c01be559d5b3,m,1995,jhs,choice_7,NA,NA,choice_4,choice_1,choice_0,choice_3
e63fc01b33c2c9d46c2ea3e8d0f9e53434ddea2878186e507242c4a6de4a44c6,6bff5e8fe86220ba01796f9cd8f4199b,m,1958,m,choice_2,choice_4,choice_8,choice_4,choice_1,choice_2,choice_2
806f2ae9a95f63c4afc07ceaefe58fba7d4a2ca5dab3e12714aff550d2d79ed9,c4058db02bdf963e5ce9bff914a662bf,m,1986,b,choice_2,choice_3,choice_6,choice_4,choice_2,choice_3,choice_2
e072899d6e7575cc163b86e2722827230f1328642e713d1f28d9873f9dbc4aec,f3fa318836620be86d515c664ec8b6dc,m,1991,m,choice_7,choice_4,choice_6,choice_4,choice_1,choice_2,choice_1
84373f330f55f1784a855b3afb43eeebc8ad7d1bbaf79ae6889ff4b1ede49f5e,b75341bb842f5bc05970c6f415f24ad8,m,1987,m,choice_8,NA,choice_6,choice_4,choice_1,choice_2,choice_2
f744956c4a04b7abebe2101883cc669dd54d36a889e7cc4b4e2e83f222329e0c,27d01478ac234661ebd076d714a05479,m,1976,hs,choice_3,choice_4,choice_1,choice_4,choice_0,choice_2,choice_3
aee7e9e30f86a788af9548e76d00b8c96458b99530521ddfdd17321a39783d00,6fddd28ad13bc45f70337a6f56cb9fde,m,1970,hs,choice_4,choice_2,choice_10,choice_4,choice_1,choice_1,choice_3
452939ce9a1ade3d0efb8fad0268a578e0116b204116ff79a03ed47a5ccec87c,3f3ac97e4745e8cca22e7cbcc20c96fe,m,1954,m,choice_4,choice_4,choice_10,choice_3,choice_0,choice_0,choice_4
9e63036df8ac4a374b97a24ddab08782fbf8eefcd9aca725d7a76ba1ef82af7c,df93fa3ff259db1f3219675570ac4484,m,1984,m,choice_2,choice_4,choice_5,choice_4,choice_1,choice_1,choice_1
d85ebb9f922967f6cdd1d9c335c193da77858fa32c6fc617d840d9ff0ce92f67,2302b37b4b7242be27e3eb55871f7990,m,1974,m,choice_4,choice_3,choice_10,choice_4,choice_1,choice_1,choice_3
1027e22e46e22d4d8dae387349b084406fe3db01245726b7ea140544d84d47e0,e9daf3aff29f55eafa09d8ba42f360a1,m,1971,hs,choice_2,choice_3,choice_6,choice_4,choice_1,choice_1,choice_2
b27955ffc91302c4b59063f0927cd62932b1c424d23e66e7b36f16d73473b746,0debd7f290baf1c557cf583ae5bbde6c,f,1993,b,choice_7,choice_2,choice_6,choice_4,choice_1,choice_0,choice_2
2869170bd355bcd480373d34a282ddd8942c785df0f51a0bddb3b9cfd141e4fc,89d74c0637dcc6daf96ac6d4fee4f59c,m,1978,m,choice_2,choice_4,choice_8,choice_4,choice_1,choice_1,choice_2
6edd5254caa03e4d1f488e0db7be868909c0f31489b8be4d9a958b68f058172e,28b79713a3e3dc973156a1804dd0279c,m,1966,m,choice_2,choice_2,choice_10,choice_4,choice_1,choice_1,choice_2
a6deae928b88b642567dbf03c20ea40ce3a25ab730dbb23375292942823f5f28,16a329f0c248363a35ad8f34cdc00401,f,None,m,choice_2,choice_4,choice_8,choice_4,choice_1,choice_1,choice_2
6435cb17c448634cc4b9beed781462e4d8d4f5b6745b194c5efc84717f4f7dba,efa22376755f3bd6e536a671035859b8,m,1980,m,choice_2,choice_3,choice_1,choice_4,choice_1,choice_2,choice_1
a48f6bb4b7277867d596bed0e53391eb30f1ce00f3f241d327e4f06b6aaecfe8,1bde0fb53301821034aef4f960c6b0fc,m,1981,jhs,choice_7,NA,NA,choice_0,choice_1,choice_0,choice_1
0928ae459f74e75413fbf26ac5d48e092e52e5b323cce5d5823c7a462d2470df,aa9c2ab22836b0a2ab531f030cb11bbc,m,1983,jhs,choice_9,choice_0,choice_6,choice_3,choice_1,choice_0,choice_3
34a1a4bd723c9af62f8b65753a74fad7e6ecd02b93db8672f0b33087e34b52ff,8db9becd2b2d74d76634b4a709275343,m,1990,m,choice_2,choice_4,choice_2,choice_4,choice_1,choice_1,choice_1
b9f48aa04187d918ed740681aac2b0c43d64f49ad6ed6a8ca84c92d13befea40,7e9954dd4bb34925c8ccea95423e9617,m,1988,m,choice_7,choice_0,choice_10,choice_5,choice_1,choice_1,choice_1
ac16012050bfc12746120abde2cd4e9b7523adcdc2eee49ced5f263a14c3ba44,e7799d7976b24ee6bcb1fb846f7e3dc2,f,1957,m,choice_1,choice_4,choice_9,choice_1,choice_2,choice_2,choice_3
cfc9b762e520e97de98409f268a8ce886e59eba5a0eec6d610f1d51f9ca78ef6,dc3be564ace4efe56404a59d18c971b7,m,1962,other,choice_4,choice_4,choice_8,choice_5,choice_0,choice_0,choice_3
576fea441f9c2df20a1f4dcf3ef3a9c7b66c1a44b2e3bcca3b5417d81ff67cbc,3a7653bdec95b4f0b8e0d6aa8e68f610,f,1985,a,choice_4,choice_2,choice_7,choice_4,choice_0,choice_0,choice_1
e2e00c74584ebdef120acfeedcef316f5f4d269224e7482fdeb50502eb0d0d7a,1601ed372c378a5e9f73ff0e2e8cbb7a,m,1982,hs,choice_4,choice_3,choice_10,choice_4,choice_0,choice_1,choice_1
db0480b484378cd0809975e3423b52e8fb2ab2db9a4e3110e589ab26b2d594dc,91f016d849ea85b4e2784dcf6d2c702b,m,1989,jhs,choice_7,choice_0,choice_10,choice_5,choice_1,choice_1,choice_3
d8429ad120b823f1d4da532f794b8d836195580337283b9ad7b291eeea62604d,7a78d464f4e27050df85c3d03131586b,,None,,choice_8,choice_0,choice_10,choice_1,choice_1,choice_0,choice_1
8f3bb3679167a4829d8d992187fa4b3414d6bdf9e1e19fc37102f44bcffab188,b49b4508a1880366f3349fe3bf264e0d,m,1971,m,choice_2,choice_4,choice_6,choice_4,choice_1,choice_1,choice_1
81fef30e9839dc832fa70709f603e4083dd92f266daae6b43f0ea1d86c1abd44,53b96173e2ae5139c910c317b430794f,m,1979,hs,choice_2,choice_4,choice_6,choice_1,choice_1,choice_0,choice_3
d1c4b7afe86e1993bc54b4c423792d932ff3363f5330ab4c312faf3185cf1431,15a62ce44f716a470d12742b6be00e33,m,1955,other,choice_1,choice_4,choice_9,choice_4,choice_0,choice_0,choice_0
12a8101e50c913143c8b58316d1d3260b0591f2ed03c9255d1a594b329f99c7e,b6959e66de092b9810ffa3e1a194cd33,f,1967,p,choice_2,choice_4,choice_6,choice_4,choice_0,choice_0,choice_3
d5739afe2a205b2bdc0826cf64a309d23aa91ba6c316512b2b70fe19dd798033,729783bf465e438fc9dd90dbe708ad18,m,1976,jhs,choice_4,choice_4,choice_10,choice_4,choice_1,choice_0,choice_3
02a00c3b4ff3bd465bdd3c5e66474d07ff3bcb3b12f17d7d93f594c955272bf9,c200aa3222df477d8693a965af359592,m,1974,hs,choice_2,choice_2,choice_6,choice_3,choice_1,choice_1,choice_1
470159b052160dba687b4d50963240b4ab23ba8609affa7432f19d38907365c8,2b6aed4c0591331d4b8f207008bf7ce3,m,1985,m,choice_4,choice_1,choice_6,choice_4,choice_1,choice_1,choice_3
0a93d6a60bd4170d3054bf264e5f41721e30294946718c049c1f4e8c21ed4fb0,1135f8eb5c7a05d9cb2a6fc928b1a7d8,m,1992,b,choice_7,NA,choice_6,choice_4,choice_0,choice_0,choice_1
dfdfd57426339f761271670d87a2b34a03afdc3a314b2e7dc14755990f084478,e89e28b16d69c4e55cdf8a126f0b262d,m,1988,a,choice_4,choice_1,choice_6,choice_4,choice_1,choice_0,choice_2
ba6fee648f37099edf8058a752ac406c7cf7fe0d66ced6e7aa50c096f221e6d1,166381d9684bb410706df5e20c9491f7,m,1984,other,choice_4,choice_4,choice_10,choice_3,choice_1,choice_1,choice_1
e8ca486e575ddc625cb63e6b7ab29f1a41703f2cfd32a14cefb97a7b9da9c7ee,b573f68d367f3daf5bce0b65e2b0cbfb,m,1994,,choice_7,NA,NA,choice_4,choice_0,choice_0,choice_2
d255d41506cf78f8b24e33ae80b965af37a7b5622c5df69b547c496d7cb3fb5f,7e0e5ac37a5de14b10b92ecf149b2264,m,1966,m,choice_2,choice_3,choice_7,choice_4,choice_0,choice_0,choice_0
d90eb9d12649106eae114e2504a5352cf09cfcbf03b1630ca16a0d61398954a3,464e1aa325cc183b42dddb73802cd8b5,m,1968,el,choice_0,choice_0,choice_10,choice_5,choice_1,choice_1,choice_1
e60b15b64e174422a5ff662227424bba41ec9701bd401db9364c337318ede9c3,42b6cabc3d14e5f452b6cce80e2b5ab4,m,1980,m,choice_2,choice_1,choice_10,choice_4,choice_1,choice_2,choice_1
fb6afe968b2c845777b8fb2107f7c3d86eb9f3f32e2418dcfc9be02758c673b6,10a94a7f342c371a5ad90889d34ac5b3,m,1978,hs,choice_3,choice_4,choice_6,choice_4,choice_1,choice_1,choice_3
698d4ef303bc4192f8e4e2bc7a6d59cff166550ee6e342cdb7ba37d34a00923b,63d164b32a190795a9166b40dc00fad4,f,1992,a,choice_7,choice_0,choice_6,choice_4,choice_1,choice_1,choice_2
fb1fb5a8d28499f94c16e0c360654aa197f25731ce4c53b60afb9500bdb98f70,ebb115dc223ec7d34c305b0fb1d31091,m,1990,hs,choice_7,choice_1,NA,choice_3,choice_0,choice_0,choice_1
fac45f82946c3738911460ddfeeb7f84cd0dd19cd10e2061a8b1ca2158d31de9,69536671ceaa4f1ded8898982310bf61,m,1957,m,choice_2,choice_3,choice_1,choice_4,choice_0,choice_1,choice_2
46f7a3f9fb309ab6a5bfce6755ae19837cdfe6725a2b2145a239e4b547173a06,4a173b3513845ecee759814221d07a74,m,1989,other,choice_4,choice_1,choice_6,choice_4,choice_1,choice_3,choice_2
79315f9bef214512e309662670b6c2ea7b7be99cb63d7c2f9bd9e8e9cdf32691,aef2791cbe30b78fd0971f6dcec5d368,m,1974,hs,choice_4,choice_2,choice_6,choice_0,choice_1,choice_1,choice_3
ae75453c04a51d7bb733a3d50e19a2014a9d4ea28420d778835f98c643e4e242,52344ed22480af047d582cea02e96602,f,1980,m,choice_4,choice_4,choice_8,choice_5,choice_0,choice_1,choice_2
1eaf9bdb20873863646910ef0a8284803110f38a44d0f4c3ceb67b7cf967c7a2,977dafdebf38460f3e9fcb99e5068322,f,1962,p,choice_1,choice_3,choice_9,choice_0,choice_2,choice_1,choice_2
70146230346d1bf4dcdc59dbf88a0eb9c8babaea8117b40c28a9cfd9e82d9bd2,e21cf5721c6da2c205d7ca39b1bb1f67,m,1984,m,choice_4,choice_3,choice_6,choice_3,choice_1,choice_3,choice_1
e5e5bca83acde31d6c29e8bb41698692a4f34c83163143fea88b9c13497ecbaa,6faebee436ce9ec5d6d29dc8b2139883,m,1967,hs,choice_2,choice_4,choice_6,choice_4,choice_1,choice_1,choice_2
238565644547af4620a5681fd9130e446a9c836dc8fda203a175b59eba05dd92,c7eddfdfec42b4fcf3d56cd1422c7ae5,m,1991,,choice_7,NA,choice_6,choice_4,choice_1,choice_0,choice_4
b749f3f022e78f614b4928ac38e0d4d9a4a7387ce0a2a2b11b9296690f3a3649,3865f90b93bff9ae006bde421ef34f33,m,1989,jhs,choice_4,choice_4,choice_6,choice_3,choice_0,choice_1,choice_3
285dd0ee80e391424aa82441098d8c29e60a344d1ffc979dd3d9dc85418d1c01,3d5ffb13ae77f83b3fd24079878a4a03,m,1966,m,choice_1,choice_2,choice_9,choice_4,choice_1,choice_0,choice_2
501b959ca8d6bfc40bc7a953e13b0f7facc86925cd388d44c3275da57746d906,68796af084bdf08a8214e191bc27042d,,None,,choice_4,choice_3,choice_10,choice_4,choice_1,choice_0,choice_3
83991c574330dac4ee8797dc6303edf089cd4d1261263d658c1fa3ee495ba860,2cecc5138ef217de38caf2131e882658,f,1986,m,choice_4,choice_2,choice_4,choice_5,choice_1,choice_0,choice_1
3ad6affbb74f5789a47ad3fd540fe4e933adf44e2e7f48e8f57d118afe24d5ea,fe27a89a72c646244d0e42badb4eb35e,m,1965,m,choice_4,choice_1,choice_10,choice_2,choice_0,choice_1,choice_2
f704c5f1845b51fb86a8cba3f470eb843cc76d0e97f87cc8e298979c8569f0b9,b8bd0aff4d8dddcb14c12fed8860d184,m,1991,b,choice_7,NA,NA,choice_3,choice_1,choice_1,choice_2
fa893e50a63f0c0930161ec5b2d9bc52bc5593e109ff1c9bf94eb9767611fdde,dcb218f7a6c80ac606cd70c1e215e062,m,1974,hs,choice_0,choice_0,choice_6,choice_4,choice_0,choice_0,choice_2
8a8a69230a2af4b809b0e74f1d398e122aab8a9abbf02b45b8278021fff3e236,a0c7f61bafb670fdb83100888e8d8cdb,m,1994,jhs,choice_4,choice_4,choice_6,choice_3,choice_1,choice_1,choice_2
405207bdb8d7b442458c8891880477ba6f8d320af95d83eb95fbaa8c5ebdd0c4,a288541221138e100f8da6ee53957c3c,m,1994,jhs,choice_7,NA,choice_7,choice_3,choice_1,choice_1,choice_3
10570dac6c718c456d38a13ad7ade5fe170b473a696a9f96651913cb6f7d7f2b,4dc811e9c41c412fa38b56aa761e8392,m,1976,m,choice_2,choice_2,choice_6,choice_3,choice_1,choice_0,choice_4
c0c944f0f3c6a088bbe4f38ee179ac7eaee9d8ae2db8df7c646687ba2506a71b,ff359c2c96f9204a42e7521dc07e135a,m,1991,a,choice_7,choice_0,choice_6,choice_4,choice_0,choice_0,choice_4
f80d6515a70a04bb610be31ee620d2f5c76c83e3579dceea88bd41c380550d09,7d0e03907190813e97b68677832a791b,m,1976,m,choice_2,choice_3,choice_6,choice_4,choice_1,choice_1,choice_2
eeaeec008e49d5bb1fcb4088d1bf3dce79ed7e958278f0c32dc769b6a8ac3742,1f25350dd91e118eebaa2667bf89dec1,m,1982,p,choice_7,NA,NA,choice_0,choice_1,choice_1,choice_4
45606533858d8991ba35daeeeba57849560b0287771748116b5584460b35cb05,3bf138ebdae681a060262b82495818ab,m,1980,jhs,choice_7,choice_1,choice_10,choice_4,choice_0,choice_0,choice_1
31bfe2e16dc46ef1a3bf4ade10d7a7fb94d7d782d5a1a219e6784c81a0808834,9700f03006a2e62ae7a91c5838604af3,m,1983,jhs,choice_4,choice_3,choice_6,choice_5,choice_0,choice_1,choice_1
44f14ad63346606a67ed05c5d358d43af163203233051a7941f9d711705f5386,41eb7e51034e07894b0c1f65ddd4a959,m,1966,jhs,choice_8,NA,choice_10,choice_4,choice_1,choice_3,choice_3
4b03b924285b7a6597cf4ea9f3bbe0b0fef041e0612b0b6e5ae2cdca88337a4a,3957bc6b284db03e528c73976f444508,m,1962,jhs,choice_4,choice_4,choice_10,choice_4,choice_1,choice_0,choice_3
a847b98f94fe7e939397c0616c88918f2d868a617ba5322e5834e0616a22b102,3acd67cf345ec51924e69e9e83f1cba0,m,1985,m,choice_4,choice_3,choice_8,choice_1,choice_1,choice_1,choice_3
db9862f0c258ae7415ffa9cbe5d33bca0dda5d2d667f36d7b559e8db07c912fb,5f91fc15fc9a0b1281bd74779ef94f29,m,1976,jhs,choice_4,choice_2,choice_6,choice_4,choice_0,choice_0,choice_0
bbb991213a1a4c644ada05523a08cc406db498eaecb301e8ea827572a1c6ec01,f3e0c7c68c8d9aec9c5aad049b8bf41b,m,1972,m,choice_2,choice_2,choice_10,choice_5,choice_1,choice_1,choice_2
361ee3d154d44a52be994211f05b62417eb4127507ee1f48f1762dc2a7a94871,b589589381656e65b48622fc27fa9a45,m,1984,jhs,choice_3,choice_4,choice_8,choice_4,choice_1,choice_2,choice_2
8abdfce6de511eba2e5dbabcb96b68a7efa01df3c81eddc184031c49b52184d7,51844e04fa9c291f7c6fbf410fb4137d,m,1979,jhs,choice_4,choice_2,choice_10,choice_4,choice_1,choice_2,choice_3
6d5633c893f7a1c12d8f911429ed8055aa20b746aa194687499c470f332238f0,2b388ff47f9410f65d08d73d26cb03cd,m,1963,m,choice_0,choice_0,choice_10,choice_4,choice_1,choice_0,choice_3
adfcbb555a8ecac49324da2b04a13658e70f87d981eb7ea7b5a47e42ae9851d2,636019d5208fe4761938ffb1c7df61fc,m,1984,m,choice_4,choice_4,choice_6,choice_4,choice_1,choice_2,choice_3
e5b8757dba7d2d3084d8235e2e9149628b4e2cd1260a7fe3530a85d794340dce,29adde578fbba32fecc0e5452101e56e,m,1983,hs,choice_2,choice_4,choice_10,choice_3,choice_1,choice_0,choice_2
2c8e23096537406742d856dbf48df82041c4dd826ccb383430d5ebca5cdb0491,0b726054a5611fd18fe056d7520139a0,m,1990,a,choice_7,choice_0,choice_8,choice_4,choice_1,choice_1,choice_2
cd574166a19e51109c60c83ead9b347c346518db2d330fe6a17773e6e0749b74,4efbb26058ee5952d7a6c1718d183ab3,m,1974,hs,choice_2,choice_4,choice_6,choice_4,choice_1,choice_0,choice_1
08ef2d44bb26d7e35a383bfd0a913fa32829aa6c39c040fbd7f428014994ddb8,5e11ddfb8976883ca8d8e9c4f28cc9c9,m,1986,jhs,choice_3,choice_1,choice_6,choice_1,choice_0,choice_0,choice_1
6f988c07499666dbba85b7844695d6a4eb8859c720c7956861270a77ebf05d14,9b63838cab49c75bd187b39658cfa710,m,1959,b,choice_4,choice_2,choice_1,choice_3,choice_0,choice_0,choice_2
