id,course_specific_id,gender,year_of_birth,level_of_education,q1,q2,q3,q4,q5,q6,q7
f7a277b4eb8039c2650a27ea27905e9244f286b50ee81916f4427d22a7267b62,60dc262b9966c669535e5ee15116cb36,m,1993,hs,choice_4,choice_4,choice_6,choice_4,choice_1,choice_0,choice_2
029fd292c103062cc5b0324248120852ef94ec2cc52870d909ea8161335dc394,79a1cd7b1f3e7c53b5dc863701103104,m,1985,m,choice_2,choice_1,choice_6,choice_4,choice_3,choice_3,choice_0
363c91d8878df2f28a103fa00281bcf588151b1be85a54f5d28ea454b110f228,96e07d3510a0f3f634682a910654f27f,m,1989,b,choice_0,choice_0,choice_6,choice_4,choice_0,choice_1,choice_1
f99c73de8451ae1c37cbbd26682586b7e0ba403108a9c357bface8e660eddbaa,9c22a937e7e7d72a0f37c4a22041a0ef,m,1970,m,choice_2,choice_3,choice_9,choice_4,choice_0,choice_1,choice_2
6cac9c03f8a145a84e06c3dac461db61e38439df1732ec401b71e325acdef7c7,1a68932127e1a96e457e77fa510df5e4,m,1970,m,choice_4,choice_4,choice_5,choice_0,choice_2,choice_0,choice_0
5bc08e15e90144ba09230831e9b9a05a386e6906ff380f738ec1e7bced8cb319,8c46543879adbb8e9b771f7c503338e4,f,1994,jhs,choice_7,NA,choice_6,choice_4,choice_1,choice_0,choice_2
cd6d4aba3523fdb261c063766fdf1c5da9a7a953aaa11b5fb8260a705d924a05,0835fe8fd94bed42cf709a192060b28f,m,1991,m,choice_7,NA,NA,choice_0,choice_0,choice_0,choice_0
9d9038a1f771c9fea625b1a5f8bb54c77c4049bb7653b5541192b2ff5a6444c2,571cba82a82e3c92457a48a575ee0781,m,1985,b,choice_7,NA,NA,choice_4,choice_1,choice_0,choice_2
6a1a708fa0e3e79c29f8bc854817240f2dc3139b5010707cf12e6fcdac7e3782,ed9ebb338dd2e8c9dd311fe94ee36140,m,1998,b,choice_4,choice_1,choice_10,choice_4,choice_0,choice_1,choice_1
1eb42e2929ad556d33122c3061e603e7806fe261c346f5f47169ccf7e2e95cf5,8a67f24dd51409bbaf730cd2efc6c8af,m,1988,m,choice_7,choice_0,choice_6,choice_3,choice_0,choice_1,choice_2
574d1514ac186f2f0b92e936eac69e06774cdefe998e5ac4847ae0499046703c,917da64a9b78678ae1f562af8ce61035,m,1978,jhs,choice_4,choice_1,choice_6,choice_4,choice_2,choice_0,choice_1
7dd57ad643c301ccc361a5864afd7ed6aa74c9d778b91673d624adae953f4182,a885b2f28f9f724f4b4114fcf8e9966f,m,1958,hs,choice_8,choice_0,choice_10,choice_2,choice_0,choice_0,choice_1
bd363a5d84cd2f6e92394f7601a0d6ddbef100af204d8d2136ce7887a46318fa,2a1022f1f62d7da6b95578bdc270181f,m,1975,b,choice_4,choice_4,choice_10,choice_2,choice_1,choice_0,choice_2
701543c50230a4d41f619d5fccc091db52783c125bd4b76012a1615c7c4fac6b,690f663c5f9265857609d49c065149ba,m,1967,m,choice_2,choice_5,choice_1,choice_4,choice_0,choice_0,choice_0
9e63036df8ac4a374b97a24ddab08782fbf8eefcd9aca725d7a76ba1ef82af7c,033395a45d3c0eb2da6651b5158706d4,m,1984,m,choice_2,choice_4,choice_6,choice_1,choice_1,choice_1,choice_2
4ce0e129f0251bce6c815288015335a4d92e4a1726c61e2d81dac71372d86434,14aaf3980f7d1817152bfeb43c2b8ee9,m,1982,m,choice_4,choice_2,choice_6,choice_4,choice_1,choice_0,choice_2
ace3f74b9a440e154c12f0e1d662f783764e68bbeb7ec7c35ee130d466d0ce5d,283e3e62dbe95adfc4d6f4000ca1d4ee,m,1958,jhs,choice_3,choice_2,choice_4,choice_4,choice_0,choice_0,choice_1
184bec2c8b0f4018ce908d016f45eaaad2646e9691ab36b87aae380375d373f0,b31727858079d7c2b8169b55150cf6f5,m,1966,b,choice_2,choice_4,choice_10,choice_2,choice_1,choice_1,choice_1
535a0df54a00f3c216db233fff9c53f6bce0f711abc4cba21daf969a54f66037,60f4b1b88b0e784e525f246699bfe59b,m,1988,m,choice_2,choice_2,choice_6,choice_4,choice_0,choice_1,choice_0
d18d0b2104d52d8942bf64d3d6a7aeb251361ffc2b05353d98af620480038774,3e7631a3f0a3e0d09ae0e1afe4ae14eb,m,1980,jhs,choice_0,choice_0,choice_7,choice_4,choice_0,choice_0,choice_2
eb038c2bcc8caba69b5ca9ccd8bf8ad10c364ee9326c44e4228f517bafe61985,6e0aac677fae03eb23bb835a73420535,m,1962,b,choice_2,choice_5,choice_7,choice_4,choice_1,choice_1,choice_1
ffba8536d7f5995ea2a4fe8d8839df8ba151784770dc01434f4210a3e6c0e001,1433cfe2909ea508a04400b59b4e62f4,m,1975,m,choice_8,NA,choice_11,choice_4,choice_1,choice_1,choice_2
bc723dcffebbd6840018fee9ed877b0811523e03ffe1a5aba664cd95c9730c0d,36888e529e1772ceda5b117bd0d98d45,f,1976,m,choice_2,choice_3,choice_4,choice_2,choice_1,choice_0,choice_1
e659f4643a4f6e441747488ec80c3c0f1e1b8ae3e8ca729d3006fa90be8ab2f1,babb0ea8f2c4d0eb2f91f78cca30a59e,f,1982,m,choice_2,choice_4,choice_10,choice_5,choice_1,choice_1,choice_1
83b8108c9d2f4174f5492e4596ad72942ddcd599007f729ff0af40de104195f8,dff4959a00d3190a2060366376e140f3,m,1963,m,choice_2,choice_5,choice_6,choice_4,choice_0,choice_1,choice_2
264a148cb14bcff097d37c163616d858e375c01112f326cbc933286ab6bb9057,e118f61dc5b50092103b2021891c20cc,m,1970,el,choice_4,choice_2,choice_6,choice_4,choice_1,choice_0,choice_2
9397d7a21092f2962e19dd5aeb43385b04f396058430028a27d40f8f8fdedf1d,dc51315e5760278f0338946915c0f070,m,1981,b,choice_8,NA,choice_10,choice_1,choice_1,choice_1,choice_1
570dc77cbab7fecaf5a07152919c7250b82fb49e460df6636ffd782e66277fd6,c11cb57c68b408b48d8f5258a43b27c5,m,1991,b,choice_7,choice_0,choice_6,choice_4,choice_1,choice_1,choice_2
e943cd100bf26a019d3dfb118040d64ef62d2ee24459a4f541335e0b06cb7033,fa32ffe9ffdfcba2f5b68fade9d576af,m,1988,m,choice_2,choice_2,choice_6,choice_0,choice_0,choice_1,choice_1
7d737ff63e78523a868dab1ec0102a9bf2fb0d0b10c758ac53dfdebe364df3ae,60ca50e2abc638c4536f3a388e3d2b62,m,1959,hs,choice_4,choice_4,choice_6,choice_3,choice_1,choice_0,choice_2
ac4aa74058d2ac5ad6cb421ca9f87dcf0f2c9aa3993f3ffb32b206cb5b5df909,032efbf6827bba17c7fb8aa58fdd1e07,m,1993,jhs,choice_7,choice_3,choice_5,choice_4,choice_0,choice_0,choice_1
82d00828f8a756ec57e0738115993bc97569ca24df87390006d0f4df87e3ffde,c1702d9049e934a6f797fb3f5bab6df8,m,1966,p,choice_1,choice_3,choice_9,choice_4,choice_1,choice_1,choice_2
55b8d78b5a86f01cfd6818d7d261c2d899b6c84a53791a8de3df423fb761d305,3cd15318a56be5eff36c95def2f9f2bc,f,1980,hs,choice_4,choice_2,choice_9,choice_4,choice_1,choice_1,choice_2
adda4970fd148315e7befcfa1876d63b8ac181fedeeb3ec0e79d85e7d01a1b06,4b95ec336dca8ca37a06ffdf9352e472,m,1954,b,choice_6,choice_0,choice_7,choice_2,choice_4,choice_0,choice_3
02a00c3b4ff3bd465bdd3c5e66474d07ff3bcb3b12f17d7d93f594c955272bf9,f91dc657146c14c933b5cd5b89f86602,m,1974,hs,choice_2,choice_2,choice_10,choice_3,choice_1,choice_1,choice_1
98f7a5bb394b5391faddd8ef757e9ca3eda03c0b16d8a1bef823bf6dce9ad18f,e7c2babfb447658c7b00566e4f4b66c7,m,1995,jhs,choice_7,NA,NA,choice_0,choice_0,choice_1,choice_1
f972e9721f8b9d27e5c2d61d06e8679b69f479504253c1e82db01929c6387726,a0e930bcec375720c3f031588ceec448,m,1941,m,choice_6,NA,choice_9,choice_4,choice_0,choice_0,choice_2
2767783eb471d61498dbb638c5318d6a3fded6404480a2e87e8737172af53797,70646666b774a450fab08a5fc6802ba1,m,1982,m,choice_2,choice_3,choice_6,choice_4,choice_1,choice_1,choice_2
61357c2d7141307986ce1bcec01d00414437df548060990bceecca8c0f42919a,398886455629a110382c8d7cbde2ae56,f,1991,m,choice_2,choice_2,choice_10,choice_4,choice_4,choice_0,choice_1
659ca94c3b8a0b59e0f2547f52274743c58e806986b067bd32f2fb078fb1fd7a,0f237deabe4c09fa1bf12d3a8afff666,m,1985,m,choice_2,choice_2,choice_6,choice_4,choice_1,choice_1,choice_1
452939ce9a1ade3d0efb8fad0268a578e0116b204116ff79a03ed47a5ccec87c,6310725a0b4c0d48dab504b4310f3083,m,1954,m,choice_4,choice_5,choice_7,choice_3,choice_1,choice_0,choice_2
78a226572b04fff17a55a85098f2587044899a49ae96ca269286637211638747,60d0c028675c221bd5bf832a531d1aa7,m,1980,hs,choice_2,choice_5,choice_6,choice_4,choice_1,choice_1,choice_1
0dedc8e11addbb3e6401c6399aa10ee801dee596f67d8726b904d1af7c9fb1c4,2ce58ab968665d9a16a536030f5e253f,m,1989,b,choice_8,choice_2,choice_6,choice_5,choice_1,choice_1,choice_1
53943ea7c80ae4a34ca4d01a1a5a44fb8940f3af95f84c52c1692d429e0e66ca,94b3426b49a2b2f3c1ba7e2098e99923,f,1991,m,choice_8,NA,choice_10,choice_3,choice_1,choice_2,choice_2
b536b229f04821dcd77e837371321861f2c0172a40e70fb4b1652689f66aa64a,3c2d70dfb19b24707a47cbecca6ada43,m,1951,b,choice_6,NA,NA,choice_4,choice_0,choice_0,choice_2
5b83c49d9bd5d3d9a3f98737ecbb9b1122839a2d5bfd7ea40296ca18b05f3fda,f5a31005b44e7c653b13ff6bf5983154,f,1974,b,choice_2,choice_4,choice_8,choice_4,choice_0,choice_0,choice_1
0482f672a018291a3ea4307dda4b90c89506ddcc9a4b60242a4fda721c0de712,b689cb87ff22181f942a8c69a91ad8be,m,1977,hs,choice_8,NA,choice_5,choice_3,choice_1,choice_1,choice_1
f4fb765bb9c3eebb23567ec95ff9ff77f4469aa809d6673c70b78f3a8fcf9a04,d530d23cda6bfdb0998a1d435ae38788,m,1968,hs,choice_1,choice_5,choice_9,choice_4,choice_1,choice_0,choice_1
bf2b596aba0755acff09fac3ea47d7351ffea75d7fc0e7297fb6223bfc168021,e20b5df99ca9652036d9cc08c662a6f6,f,1956,jhs,choice_4,choice_1,choice_7,choice_3,choice_1,choice_0,choice_2
dbfa6701bfa71647b85d8f0cfb952e23c4a11f9150cd791f6aea298f74a321b7,6dba9741aa17bdbcf70e73e2540e9a9f,m,1951,p,choice_6,choice_4,choice_6,choice_4,choice_0,choice_1,choice_3
96cdf11d063da49539248dbbbe2b83652d49371868a10ff9dc1f539b64e09fb5,e6c3966ef83c7a8fad88fa844fc54383,m,1994,hs,choice_8,NA,NA,choice_4,choice_0,choice_1,choice_3
cefbd0493fc507a4bc693d386ded5597d9875d372e9c100387c73ee72e5be936,ad6347589a01fc770eb1141a4a3caeea,m,1967,m,choice_2,choice_3,choice_10,choice_0,choice_0,choice_1,choice_2
bf10375f92c235f889eae22d00971c0f0c1742e9d38a415735f7151087448929,9b82b5b483bbea4a0b014ea48dab8be2,m,1991,m,choice_2,choice_1,choice_5,choice_4,choice_1,choice_0,choice_2
e2dd8198279658c5ef6c2cc18e161f4c479b2047af5f5ec4ec0682ff8181da82,04ddd55bd4b175a22d824bf2b68d5d6d,m,1991,m,choice_7,choice_2,choice_10,choice_4,choice_1,choice_0,choice_2
21999f2ddeaf6abfae77086670f85b1c67aac97c9e93979b9a18bda887cc9a17,1c04d4f9b29d9181a4cce51a5c0c84eb,f,1981,m,choice_4,choice_5,choice_10,choice_4,choice_1,choice_0,choice_0
8c2a5ef45f209cabb45d038399020967cd28a11589aebe18ff6c2b1e1a345a31,51eeadc0e5192822b7747bd62d487f4e,m,1956,el,choice_5,choice_1,choice_5,choice_4,choice_1,choice_1,choice_3
90db9c41f229e5d80a7b6cbaacb8f415da9b5103d4b2b5872fc02ce6a4ffe38d,c9dc6f7f58ba40f7d4f0bb05123e3027,m,1980,m,choice_4,choice_3,choice_7,choice_3,choice_0,choice_1,choice_0
01fcaea3902d693ad262a2daf7dbc08788217aa6fd22b252e596dee0581f2258,f4893e81a7358c97109926e1867c8f20,f,1966,hs,choice_9,NA,choice_7,choice_4,choice_1,choice_0,choice_2
dcf1076ab84b3a4849b2eaddb2da17000e4f37a5ff3af66ba9b67d7288d27d85,04f1044d3812e19dc4f7e9c1c4297389,m,1991,m,choice_7,choice_1,choice_10,choice_4,choice_1,choice_0,choice_2
f8b7a205de41fc72b059ef49f1c453b506da22a9e5a3b540d9362098798e5aa1,335b5c4318efe488eca0b3f55d0e2c85,m,1972,m,choice_2,choice_1,choice_10,choice_4,choice_1,choice_0,choice_0
316abf36fd261cc41fa32b26a38fa06a9c3326b9e5eaa261d01d3dd887e64dae,9671ef8f1e687facf4004c8e4ce3d1d1,,1994,b,choice_7,choice_0,choice_10,choice_3,choice_1,choice_0,choice_3
df80ea7400cabc294361598a66db1b18216b68c0c3c6d20fa436ff7313880153,28a979abcf6f25d003df907052ee5582,m,1952,p,choice_6,NA,NA,choice_4,choice_0,choice_0,choice_1
9822ab8c83f34fec28a5c6e160b20f98f1bfe406fc19bc4fc67b7d02076b96bc,13dba6d8de71a2c781b9833124f38383,m,1993,hs,choice_7,choice_0,choice_10,choice_4,choice_1,choice_1,choice_2
56b89b2d90288692f5f196f8dd2263179b796dc4448cd6212ce48f7c8fdb2c89,f96aa3a06892379762e9305c3df284cd,m,1951,m,choice_2,choice_5,choice_6,choice_4,choice_0,choice_1,choice_2
082aaf931a9a49445ba9cdbb870b57eb44b0fbc3e71152532fb031d1c8b7925a,dbbf9904e5f77cc5608d621ea6917a5b,m,1970,jhs,choice_4,choice_4,choice_7,choice_4,choice_2,choice_0,choice_2
3912dfc956daeaec38bee1b83b5faa4ff38617f04c69e87ae945619fbe119773,808b432ebe22d786038c7577ca853257,m,1994,jhs,choice_7,choice_0,choice_7,choice_1,choice_1,choice_0,choice_2
aae904b95e6cb8a2269d066e0f595668d73143b7e65896a64a93bed5af175f7d,0c527f6d663494954d12e1f195d3e392,f,1980,m,choice_2,choice_3,choice_8,choice_4,choice_2,choice_0,choice_0
554f8cc4020306614e98e8c8e8d919342975e70eeeb4c0f092e60e3d3cf8368d,6d02087fa70dd778bc0c62e96f438c28,m,1979,b,choice_8,choice_0,choice_6,choice_3,choice_1,choice_1,choice_1
fb96dacb44d52f1168c365cfc942840ebf6681b1f58a4c69708e945d76622bd1,7229c4c9e6c1d814b44e3325efc16d9a,f,1990,m,choice_2,choice_4,choice_2,choice_4,choice_3,choice_0,choice_1
a34052e1e4875c13d822223a1ee2b8a750f602c0a3c25fa16c76d15b0c73ed68,9b75956245465778ca22bfd0b6417b6a,m,1990,m,choice_7,NA,NA,choice_4,choice_1,choice_2,choice_3
a0144110acb06180a5008742d7b6f8f964d981efcbe1caf7e6712844b909b1bf,d4c0043304c6f8995f8eb6534efe438b,m,1974,m,choice_2,choice_5,choice_6,choice_4,choice_1,choice_1,choice_1
a170d2e3cc013c1ef3ff45fa07a26e497172f294c7cf25444e595f09b2b6a553,164cdd749a2337f212535d3007e16da5,m,1982,hs,choice_2,choice_2,choice_4,choice_3,choice_1,choice_0,choice_2
3ce57b1075b83bf9efdd02c737570de6d212905ee1e260aa24680707e55b42cc,b5ad1f82ad5ed988a0ee35dc32f8c8bb,f,1974,m,choice_9,NA,choice_5,choice_4,choice_0,choice_0,choice_3
879115e507bc52b65291297b31a2d8e834f910a091f6d2d4e3a49abe28fe1004,3df1ff7cc778a3aa34e2f3d58d144159,m,1979,b,choice_2,choice_5,choice_4,choice_1,choice_0,choice_0,choice_3
3be1b4d3bacad8ff4fc435e5598722ffade123ad36abbc9772d31bc703585962,441a5df56765830d47141409724a372f,m,1980,m,choice_3,choice_5,choice_10,choice_4,choice_2,choice_1,choice_3
7f3b9c75e2d12ca2f3fcb8d172021ffebb73846e93a73724da9505aa72828580,4a625e37ef1a1b4c66fe527c71919fa6,m,1986,a,choice_2,choice_2,choice_6,choice_4,choice_0,choice_0,choice_2
bad73eae60a746a6d786ecf014cd17da8777ad201488aff5e1debdff65032dec,487e40472f1031e1424182de1dceb51e,m,1971,m,choice_2,choice_5,choice_8,choice_4,choice_0,choice_1,choice_1
03ac9be1d8c752643641c72afc1d584a069559a1d8b1545ea691e460860eb975,664fa9500710ff0aa9f34290ec5e551b,m,1981,hs,choice_4,choice_5,choice_6,choice_4,choice_0,choice_0,choice_2
6be34f7607ccbd44b277cdfa15cd72f21853cc6a2773e458205eaa084826d678,7bda556a7ee1687b98ca1c5307d4191b,m,1994,jhs,choice_4,choice_1,choice_10,choice_3,choice_1,choice_1,choice_0
529d0ff8881922927805729f0387804229395c983e8c74ee31f310390cd0dda2,12ca72ebccb367d98ca45208d90cad52,m,1987,m,choice_4,choice_5,choice_6,choice_4,choice_0,choice_2,choice_1
c9e803cc6663a67cd706fb503d44128fe1f5768bf80bb67bf3372ee7b6cee57e,1dc822ca369fa35112d85d057242a92f,m,1968,hs,choice_4,choice_5,choice_7,choice_2,choice_0,choice_1,choice_2
90dde2e39f255d6ca288445aae618ea97607a9d05e43fae218f7461158db6654,1d98aa5cf3f7b9ebff7862618d614f4a,f,1985,m,choice_2,choice_0,choice_10,choice_4,choice_2,choice_0,choice_1
ac40337c144f5d864a7d6f0d2fef502290cc961251e1f6c16bef3514974821be,e0e480da985622f8baffeb35e7922a24,m,1955,p,choice_1,choice_3,choice_9,choice_4,choice_1,choice_2,choice_2
ad563b8c8d6b433b813e3bb9c02325260e8849fcbf0a7b40b78588c53c4aa471,42590453268eda11448fb6bc1b5de2b9,f,1992,b,choice_1,choice_3,choice_9,choice_3,choice_1,choice_1,choice_1
05c3c1f148cc38b99f8b6fb8dab9391fd071adbac0cd00b9604ffcdedfebb436,0d37653dedcc03d9abfbcfa7db36b754,m,1964,m,choice_2,choice_5,choice_10,choice_4,choice_1,choice_1,choice_2
6180eb2a8a68a199244b7cef4c3e6557df7ef8527ac73fe81460047836ae9422,f0ea9255bfbddaaded2b18dd7f571018,m,1993,b,choice_7,NA,choice_10,choice_3,choice_1,choice_1,choice_2
19085c6a63d7aea00eef662bb7e591bf41212b8a2899dd0869eaac4369900890,16085813c4e226720bd2dcb9bb53a8ee,m,1984,jhs,choice_4,choice_4,choice_5,choice_5,choice_0,choice_0,choice_2
c095a09aea8c83d9f594679892226495f754a33b137ece54d6174f14223e3f78,c9b66c1deb6cc6b08194700ac8d0aa9d,m,1956,hs,choice_4,choice_2,choice_9,choice_4,choice_0,choice_0,choice_2
bb137be9820f18c88d5c289d820ee53679f8a624a22da4aa04f9dc17f51f7f9d,eb9473915aa84f5576f93660585d1cd3,,None,,choice_2,choice_5,choice_6,choice_4,choice_0,choice_0,choice_1
970ca47c0da146d3714f56a2b35174371841e09ac5b92b95a88d447b4aad9c4c,32a630f514bd36de1dd41d991f6a3993,m,1992,m,choice_7,choice_4,choice_6,choice_4,choice_1,choice_0,choice_0
992906e3e5d4ca006d2a371e8017822dbbbf4e97d7c67504d4dc7fe2a0409914,045951cda1eb90b34da4cd42b7a30a1e,m,1994,b,choice_7,choice_1,choice_10,choice_3,choice_0,choice_0,choice_1
4ae2e8b26547633917b457706f3d7b9e5783f3f39ed3bb45930621159f4ff657,48521bfe8ff0914abcaea536da114c6a,m,1990,m,choice_4,choice_2,choice_6,choice_0,choice_0,choice_1,choice_2
fa162585658a157865e96a8a8854eff50eec21828041f889f1c85405cf61e060,c0d47ec1b59e87f627e8a611d3bf0e8c,m,1995,b,choice_7,choice_0,choice_11,choice_0,choice_0,choice_1,choice_1
1e853650bd1816f5d738901078ae196ec1bf1169650a71e6e2d8ff9b1fd263e0,a4e719ab424ab054166848bb1a289443,f,1974,m,choice_2,choice_4,choice_10,choice_1,choice_1,choice_2,choice_0
c39e137b651f6926a0674108d85e6373cf28eb026fb734de6f8ff2eb66f74305,3f58ae2c83caa2318481845eeac3ede0,m,1946,m,choice_6,NA,NA,choice_4,choice_0,choice_1,choice_1
3a82682a2a1559547dd23395f19494a652123ec25e7965b8994502e668debf2f,b04ec9d9e6c60f02a0602bf509c83c47,m,1991,hs,choice_4,choice_2,choice_5,choice_3,choice_1,choice_1,choice_2
ad5c0c3e8695bfe9b71d4d7661c7eb1b1b2bc39eaadd27d4fc1910bf0d57b55b,ce46e12cca52fb8ea295472af4fc351d,m,1963,jhs,choice_9,choice_0,choice_10,choice_4,choice_0,choice_0,choice_2
e10403daf9e3f9ff2e14f3b23d147a7a89fb8218651b7d6030477e77dd997e8f,87767ac0cf3cb4bebfd0d9c3a8243853,m,1971,hs,choice_3,choice_3,choice_6,choice_3,choice_1,choice_0,choice_1
d513aa265d3cb78d05d7292632b81ecc33732379a1d874ce13604079193243fd,e4e491a320604e7801ea074e85b7a7a7,f,1991,m,choice_3,choice_3,choice_10,choice_4,choice_0,choice_0,choice_1
23692db19a85fb95104f3bcc9c9107dee334824ba3fb0a41908e98ee52fd8584,7a28d87a391265b86a84291733404f68,f,1988,hs,choice_4,choice_2,choice_5,choice_3,choice_2,choice_1,choice_2
8514d4f8b6980ed4e0f022187163785ca1813d1dac4e6663308833ac93393ebe,2043829771b9ed4e1e4765ecce1289b6,m,1956,hs,choice_1,choice_0,choice_9,choice_5,choice_0,choice_1,choice_3
a0b99acd70b021f105ba2652bf26dd0011ccff2ed7d3ddb9029414d2542da66d,2dfa27d283759dd9a09f21713a1a2523,m,1961,jhs,choice_2,choice_2,choice_6,choice_5,choice_2,choice_1,choice_2
5eddd7b5f474c08dc71e0d6ed3c763c6e3d1aebc8381dc4e0ea7eaec9ba58f53,1c54edb5e405e920b4a8489b72f62cac,f,1996,jhs,choice_7,choice_0,choice_6,choice_1,choice_1,choice_0,choice_3
d4989a404605f2efd717bb7c0bd943a4bb450ef18f905b44f27ea34b596afa23,f1e848421ded5c2971911b140bccef5d,m,1988,m,choice_2,choice_2,choice_6,choice_3,choice_1,choice_0,choice_2
81b7bee4d1041b6f01b81958e9b1bf5b5705d8f4b9def3bf397ca58b6deef92a,f59c5d2e0c1954a513f043beb7189e91,m,1958,hs,choice_8,choice_2,choice_6,choice_4,choice_1,choice_1,choice_3
5aeaf9a6a7bfdf5034ae71f9d022e845456d9a4e8868ee9a2c7dd447b870b502,5be89d2b50a2d69a28ef0d6a98436e86,f,1990,b,choice_3,choice_3,choice_8,choice_4,choice_0,choice_0,choice_2
9100ab1adba72523deeba17aecdd664e538cde714fbf440282263ebc41c6ee4c,b9778275480aac9d8f70d80e0a1188f7,m,1977,m,choice_8,choice_3,choice_1,choice_4,choice_0,choice_0,choice_1
f521fcb8ad27079c292a070fd31a497bc61852e86f2533325cb284614733052d,45c57b83e6b445cf5fee99a8b715b462,m,1979,m,choice_2,choice_4,choice_8,choice_5,choice_0,choice_0,choice_1
8888201e0d70dc70e21899c7a25d662f06a515a54456b383dde01ecf302ec708,2a32d0d3194fc095d5e6eff505aeab3f,m,1994,jhs,choice_7,NA,NA,choice_3,choice_1,choice_0,choice_1
29c6ca250a03a44daf444a79adca796f4036fb78f14682538895ed2d8f478acc,7d57f13b222d6452a98e8fcf01f8cb8c,m,1990,hs,choice_8,choice_0,choice_7,choice_1,choice_1,choice_0,choice_2
aca13daba18a38c8a407d2c5be15d887c410de518e3e85233156f8a2cc85d916,d77c154db4c2abac7b93b22c62e4eeb3,f,1988,m,choice_4,choice_3,choice_10,choice_5,choice_0,choice_1,choice_2
36666b711a6fed04d3a275bb45f40e6d319ba936942f7c9831d63fb0f1812bfb,00865111da4a21baf1b37d3895c0ab9e,m,1973,m,choice_2,choice_3,choice_6,choice_4,choice_1,choice_1,choice_1
4688cbf81bdce77beae415f28a30927ce74258d7c4077dee5f3314346a7290d7,6aa8c4a43c312bd9f3dae2f7a04ce852,m,1981,jhs,choice_8,choice_4,choice_10,choice_3,choice_1,choice_0,choice_2
71e6df3d4f5b72cc45353104b276bc4d7bf4652bf7066c3316dac799e5f2dd75,8820b4a97d10adb9843082c1987c3ca4,m,1971,other,choice_4,choice_5,choice_10,choice_4,choice_1,choice_0,choice_2
a95bdc7b0016873a7e5d3e8c173004363fd602cf3a75898b6985cc33a523c875,349f37f86587b93163f093eb5b6e2f60,f,1992,b,choice_7,choice_0,choice_10,choice_2,choice_1,choice_0,choice_0
c434b820ed0c40524c2c586ddc6920ff5f0b31ec64925943a8edb6fbc6613ae6,b950536d3cbeb0cc2257fca9d1f2a384,m,1977,b,choice_8,choice_0,choice_10,choice_2,choice_0,choice_0,choice_1
8f8f5d086494aaf37a522ece26f69ab8ff076e65521d8c2cb466770bfc52cc19,eb0999a0cf6f15e1f9227cde89f9baf1,m,1995,hs,choice_7,choice_0,choice_6,choice_0,choice_0,choice_1,choice_1
41f6625d0da99321bba4259d2463adbd042ac686752b430bee48b77bf2dc5e5c,5cc1b4e0e5140cf4ef776205ba9f1d9c,f,1988,m,choice_4,choice_2,choice_6,choice_1,choice_0,choice_1,choice_1
452b58984229c0ac39f777208bf40d01f44f7d1315c0aa2aa3576e2d15c12861,726e4796102da160e556f914480b2a07,m,1969,b,choice_4,choice_4,choice_8,choice_4,choice_0,choice_0,choice_1
523b7f70e889a048438734cd8d5287ee997c5c606ac4228bd80958ed484b3a62,0c0aa015b6331e515ec308e51ba3f1d3,m,1987,hs,choice_4,choice_2,choice_6,choice_4,choice_1,choice_0,choice_3
