id,course_specific_id,gender,year_of_birth,level_of_education,q1,q2,q3,q4,q5,q6,q7
401c9860ab5989deaf77dd85181c22694c2ecc7051a3c099540ae051ea23879a,e8016fb6ddfbd89d2878f389653593ee,m,1966,m,choice_2,choice_5,choice_0,choice_4,choice_1,choice_1,choice_2
b1547e7d4fe425dbe786378d02a500c2fe8260ff13425bdc776d4cc765464b56,f9db9e212f7ae5fe051d94db9b704268,,None,,choice_2,choice_5,choice_10,choice_4,choice_1,choice_1,choice_1
01b61d500cfcbdabd9e0e87e86057930e7dc39928d412000985caa9f8bf50a67,2dca88827b3950a82cefd092416456a8,f,1988,m,choice_2,choice_1,choice_10,choice_4,choice_0,choice_2,choice_2
5b026e10cd9ee2f9b3265f0668328a5ece093547ce3246f01adcbccb93863d66,d472314135fd8816eba8e3c3790fa8b6,,None,,choice_0,choice_0,choice_10,choice_4,choice_1,choice_2,choice_2
500283b614f775247a0ffc9ca5eb9e77e32196766ee666bbcf8c5aa0c4e678c2,ea17837f7acf22b066fa06344e7b3df8,f,1975,m,choice_2,choice_5,choice_0,choice_0,choice_2,choice_2,choice_2
7e327357af7b21f8d12f3187644c4807e445c4ba44fffc729cfdba4622fe1c1f,ddf5db0554fccf47607dd585f86b63a4,,None,m,choice_2,choice_5,choice_10,choice_4,choice_1,choice_1,choice_2
e823c5c091ff4b0c4c1e45a7001d709da74f2ab0f51dc6f315a40ed903c21a74,a8b692503a5526d12d2277ef4913a45e,,None,,choice_2,choice_3,choice_1,choice_0,choice_0,choice_1,choice_3
2286de2fa12b18db51bb67e89215a1a84e6a291f9cf71271e5872825768b77bc,db66792883b35e7bf0bbee17868604cf,,None,,choice_4,choice_4,choice_10,choice_0,choice_0,choice_0,choice_2
eee35ad8755da8664cb687a20b1e1ef5e3ba215b716c217a5bbcc559f8e29272,91bb08da23670dd8f3311b6cb02745ad,m,1966,b,choice_0,choice_0,choice_10,choice_4,choice_1,choice_0,choice_3
5909c923f2ae753513688bd90df362ccd62be950e111753f0165baad5c804545,b7233e1e32483f2a659cf70c89c98129,,None,,choice_2,choice_5,choice_0,choice_0,choice_0,choice_2,choice_2
c2673c17378c750f9472e6d49da6a6d91de0b79e5a101365a91487b35dd77269,1f154b0657471b657a3dd6b2f3319d48,f,1982,m,choice_2,NA,choice_10,choice_5,choice_0,choice_1,choice_1
6b41bcbdcb34fa55b2436918ca93349503cda3cd31e5940548a6714195d42a55,0a29323a2d260a5ea406b092b8c2f5f9,f,1976,hs,choice_8,NA,NA,choice_3,choice_0,choice_0,choice_1
b7e186b250484aee694ca4bc3027bfc01bb32cab2eb1463750814e5959f77000,13cc0c4579ca6663d9d3016e17788671,,None,,choice_2,choice_3,choice_2,choice_0,choice_0,choice_1,choice_2
5cdbb5f1e401565466a709d0049edc2bb79531eff97b90fbd221c31c7512061c,5ba6aed82d4ac1fb758bb24bcfc1b167,f,1969,b,choice_2,choice_5,choice_8,choice_4,choice_0,choice_1,choice_1
4aaee756a9b26e2b1c6804ace793e88e3df93d40b7e3aa8ca109e89bf7fbcc7b,0cea0dac32b1a1bfd5c7254af7ade5a2,m,1973,b,choice_2,choice_5,choice_6,choice_4,choice_0,choice_1,choice_2
927523b7913e8f6bd053ae2dc7f5cf388121182397832e28fc22d14522d93603,0c067c56b1596ba3bb7e8f4c17be3e22,,None,,choice_2,choice_5,choice_0,choice_0,choice_3,choice_0,choice_2
c4c1a50eb5d8480800748d26e4df8154a5c15f3a631c5d55cbdaef5066cab2ec,7a048a7c376535d99e08a426e65e1343,,None,,choice_2,choice_5,choice_0,choice_0,choice_1,choice_0,choice_2
2e65e49741651aa545284a61a6087f47857220313cfc600ad6b2f43a28f04ebc,804f20cdfed6253cedfeca9cecd94963,f,1961,hs,choice_0,choice_0,choice_10,choice_4,choice_1,choice_0,choice_2
2f58ca2df6996c725b42cba20ac68af26a5767e57028c834780aa75a468c39f1,1ace36a32869aa8ebf151dac761f3cc6,m,1966,hs,choice_4,choice_2,choice_10,choice_4,choice_1,choice_1,choice_2
db83ac8ee52374dabed0864e862e0ba92648c6ca9e1aa987de8610319be99661,ffc2896d8df49c9ff80d212d05c19803,m,1985,m,choice_2,choice_2,choice_6,choice_4,choice_1,choice_1,choice_2
9bf87b936a7d2f7c8f9474f1e912ed878ebd089b13c26f16d687d3395c243a2f,66a7a10f21b0e78c338eb5b4e098cecd,m,1990,hs,choice_4,choice_2,choice_10,choice_4,choice_1,choice_1,choice_1
bb168d54112cc9ae0a3ba6aba677ac8a3b45317ab5a8a4e0ba1e30a30dd35e78,1fdadf8e7ceeec2cc7818023a68790a3,f,1972,p,choice_2,choice_4,choice_8,choice_4,choice_0,choice_1,choice_0
a263e9e6c7d59d82f06e074790c19d5ba8828b8cc248c23c96495b38377fb5eb,c3cb49deb6c96a5bd1b0cfb8ee04745e,f,1958,b,choice_3,choice_4,choice_10,choice_4,choice_1,choice_0,choice_2
de9f23852ec41a3e9d0d1d8d8082c97e4d924b868b8d010dcd5a555cceb71ac9,6500c49d1a97d08ca2d967ffc96459a2,f,1989,m,choice_2,choice_3,choice_10,choice_4,choice_1,choice_1,choice_1
fd519a5288f493e3ddbd6beec15d91a9f51742a4333b8fbe3eefeb6b460f3a9f,75a39a90e6d2d875590e3d63975cc54a,f,1970,b,choice_0,choice_0,choice_10,choice_4,choice_1,choice_0,choice_1
b6a78e3a2964b342bc785a6470ab4d0c7c39629f2831d9ee3565a7d15ed5a893,33a99e5c0111811056d0df645194647b,f,1954,a,choice_6,NA,NA,choice_4,choice_0,choice_0,choice_3
056acf013ba4e7c5496332825128d5cc394746d250132732ae9458d68084593f,c2bbf07cee93118783d6cdd8e1d2894e,m,1959,b,choice_2,choice_5,choice_7,choice_4,choice_0,choice_2,choice_1
233bc1f279a4a2fdd6c116f143002d7f57ad525ebbd534aea0945f2ab01fc393,756f222a23e0ade4eea4996fb7e77299,f,1962,hs,choice_3,choice_5,choice_6,choice_4,choice_1,choice_0,choice_3
c50aa9038b55362d64bbeb6008f6fde444b1ed9505709fcec100e314746339b5,2305b528b88469a75db05fa50f0638bb,,None,,choice_4,choice_3,choice_10,choice_4,choice_0,choice_3,choice_2
8069edfd744dd7f4aa8ec564997d5cd5c214f03e164572b5d14c5a68acec7be8,8643459414816883f6dd9253f4995500,m,1983,m,choice_4,choice_5,choice_1,choice_4,choice_1,choice_0,choice_1
bd4b2da01083cb3533598acc9cb8fdcc6c40d31e475c4feb0bae2be9ae5d90fe,496a6d9174508c373facee0273203a78,,None,,choice_2,choice_5,choice_6,choice_0,choice_1,choice_0,choice_1
46b0d2be3a980abbf629cdaad456b196384b7e413ef1d321d753745cf285aeec,a4314c5f58a2b6c5c1ae2c92315d9a57,f,1982,m,choice_9,NA,choice_10,choice_3,choice_1,choice_1,choice_3
e497fb6e5c63032570eb86a2a14ab15e3a4d13652a6e88b9fd2be9d077c3dae4,a9607bace5e1191ee28f01721bbf6c38,m,1962,hs,choice_3,choice_1,choice_10,choice_4,choice_1,choice_0,choice_3
24c15beaa836f50ae5ca56fd92ef80e62fd1de4b58208f02a00b7b74aa25f869,dfa20c8c4fbd0f3fad292475a4f01341,f,1988,m,choice_2,choice_1,choice_9,choice_4,choice_1,choice_1,choice_1
3a6f7bbae047ebdb96ef3df24b19e6ec478975f6043729abcb264b7c341ba22f,125155fa376d4b4d67dcce18f3f82f61,m,1986,m,choice_2,choice_4,choice_6,choice_4,choice_3,choice_0,choice_1
958e74d2eb179cb7ac89818546c77417f676c7e03436c9b7b147aff0fe055862,fe49d1d1fc3254d48f18babb89ce513d,,None,,choice_4,choice_5,choice_10,choice_0,choice_1,choice_0,choice_2
77dcc4d137018e1116b922eff543587eb29483447455d26309952102ec747a5d,741a8c5e7e76dab2455f39dd8d73828c,,None,,choice_2,choice_5,choice_0,choice_0,choice_2,choice_1,choice_0
3ca7a99005d80f142d5bc3f45b04e9deefa9dae4b3f06cbc3c7e9ecaa90b7987,4e87c2c66cdcee515826c78c0c1503ca,,None,,choice_7,choice_3,choice_6,choice_4,choice_1,choice_1,choice_1
985d17a4a2f068229a538c18d1fa949a8c6f7b7c62bd741f8d74eca1c7becb34,ccdf82470198d81cea675c135496f970,m,1981,hs,choice_4,choice_1,choice_7,choice_4,choice_1,choice_1,choice_2
5e5a4f3d824ddf47a9f9d23573fed89cdc15c54533ca1c7b5aa375d506ee4aa9,192826c775db176d340117fd66fb7829,m,1987,m,choice_2,choice_4,choice_1,choice_4,choice_1,choice_1,choice_2
d721d9b7d777d03e5902359122dbd487e43f3bb67f010a51fb37fc56c52e2227,140ea9aa888b2a7fc245d55d745cdeba,,None,,choice_2,choice_5,choice_0,choice_0,choice_1,choice_1,choice_0
2f716ae61df179f43f7bcbca9b4eb8b68a6cc63fdcb8457c567b95a1501d7011,526a1806ff62ef5040cd92c2353b711e,f,1967,m,choice_8,choice_0,choice_6,choice_1,choice_1,choice_1,choice_1
ca8e9094bf9ef67b62aee839460e18f734024e5c71c723d0f7e8980dbb4d95c8,4fc06a9b464f4d4acdfa625a706cac9d,f,1983,m,choice_2,choice_2,choice_10,choice_4,choice_1,choice_1,choice_1
e657f1fe39842ad9890e5887966a1568787172a1987da111e35df483c373c41c,162fe84b70570f20c9909fb5593b85b1,m,1969,m,choice_0,choice_0,choice_10,choice_4,choice_3,choice_1,choice_3
5036de085de629b70f6b09df256eac72b95e0f1ea8ff05ab3f1f4b528e8cfc7b,7a839fa938adc2b3c87644d5f059dfb9,m,1955,,choice_2,choice_3,choice_10,choice_4,choice_0,choice_1,choice_1
e7b6c1f4a3500f2df76428113b9c5ce0f3f6d19529e5c5624c85dc0e4a8d7532,f5b849200b797ebb7132dd2508bc67db,f,1975,p,choice_2,choice_5,choice_9,choice_0,choice_2,choice_1,choice_1
4188e694efe28887324b889d089ab969927d6aa93b368a1deecebf4a42ffc704,ea74c2286f256c9ef558fcd089b6ed79,m,1963,jhs,choice_8,NA,choice_10,choice_4,choice_1,choice_1,choice_3
5940a5b68f8edd336dd99a46abc8004c46b13d23e5c3f1c3024679cf1203eb13,dcc946e50e38862864fdfef8c280001f,,None,None,choice_4,choice_5,choice_7,choice_0,choice_0,choice_1,choice_1
61e0301ce4f952f23686ccb905a82bd41d7c1dadb39123dac3d1c4ecb2e5d247,645770a9cdc26d9795d53fffdbff7180,m,1971,hs,choice_2,choice_4,choice_10,choice_4,choice_1,choice_1,choice_1
f8a2858d6ca17a71434f8d4f7be5d1d9e464cc56fd7c9bc234bafa4444f00e5e,343d3893cdca434735545cbbf726d046,,None,,choice_2,choice_5,choice_0,choice_0,choice_0,choice_1,choice_2
1e329b01d12fddc6f07dd877476491a1885e3d7a6da4312995ac0cd198c26ff6,713fc12c87e0b94b28cefb6155d34581,m,1981,m,choice_2,choice_5,choice_0,choice_0,choice_1,choice_1,choice_1
1961a265a64c1d2283e61d69238cb216302b903f034c587cf4334192095d118f,c3b7ffaf3c8dc0ac63d2f8d91055decf,m,1985,jhs,choice_8,choice_0,choice_10,choice_4,choice_1,choice_0,choice_2
056c6e3573a36116055e859ddeaac640640be6427f45e6db274a111663e1f0bf,5315e67679aa6a972316d99834ba4955,m,1970,b,choice_2,choice_2,choice_7,choice_3,choice_2,choice_1,choice_2
44fe2691ffa8e0574e92a879d6340568808b92032bdc55958e93bf28a0ccdb1c,53b7955f496c409d7b7b0bb111463624,f,1982,m,choice_2,choice_5,choice_0,choice_0,choice_1,choice_0,choice_1
b345e60737a6ad90f968641d1257eb5dbd6197437921271303835b188414e27e,fd16850679f9147348699df42d2208e3,m,1974,hs,choice_0,choice_0,choice_10,choice_4,choice_1,choice_0,choice_2
dcacd766a0b06d8c73c6d465b2226799664357904708d2c5ffbda91c95445131,74eacdff2ad325e1cf8d9b23f44f5fee,m,1970,hs,choice_8,choice_0,choice_10,choice_4,choice_0,choice_0,choice_2
69c4a69c2315055680d49762835a67715c46d4b6897784aaee29f2eb6a4f9a5d,af6b84fff58304a95f93b9604c387aa9,f,1983,m,choice_2,choice_3,choice_8,choice_5,choice_1,choice_1,choice_3
fb6018aa132f49151620eef0ee011291fcd14507f64f140faeb488727a754939,5fb19ff9a5a2cc17b711045f5af31a46,f,1977,p,choice_2,choice_5,choice_10,choice_4,choice_0,choice_0,choice_0
825323c65e20023a46de8bb6ff62ffc61cd53940426698f23e41aac6efd7ef83,9c4fe3884bf9faf0c641661af70dbe4c,m,1959,m,choice_2,choice_1,choice_10,choice_4,choice_1,choice_2,choice_1
319a9d82a32ae67c2b7362b7d29db25346810cc33d45e165428e35ef74df0a6d,3faa30fffc2438193159f146b1da42c0,,None,,choice_2,choice_5,choice_0,choice_0,choice_2,choice_2,choice_1
30fb44bbc199b612830b41daa740c600f56bc0a259da7c9a5cb030156d64f2b5,d1f10eae9e88a5f237469e1e19372248,m,1979,hs,choice_4,choice_2,choice_2,choice_0,choice_1,choice_0,choice_1
175964fe34e62a77f35a6a4594afe835a9e392becadff1c220f1241c4af7bb43,ea98c52eb91858fce881f26d1afa3437,,None,,choice_2,choice_3,choice_6,choice_0,choice_0,choice_1,choice_3
885e23b3de0d17092a44fbd6e5e78939d992a97a162518de4c63c0bea0305358,6ab177284031d541e2e512091d924299,f,1978,p,choice_2,choice_0,choice_9,choice_4,choice_1,choice_2,choice_1
0e7e5c7444ccb84d97ed0f19209e35baeb5f2d13acd89b31f55130db5cbbabb7,c5f8b880ef74946a8eee673c29f2c1f6,f,1988,m,choice_2,choice_2,choice_6,choice_5,choice_0,choice_1,choice_1
920d64fe02cb4fe4de94892533fab33136b42b088f44989d5570bedbbc475fa1,f9adbf4ee6b8f71ba63efee1ef51d718,,None,,choice_2,choice_5,choice_0,choice_0,choice_0,choice_0,choice_1
d54b264addb7dc068eb0d356f784c5d8f6907c4e3d3016cb61fafd1c972ff9fa,e7b8ee5050a42d7f0d7dca64fc244ab2,m,1967,m,choice_2,choice_3,choice_1,choice_1,choice_1,choice_1,choice_2
85bf30ebbc83ef9788ff0306eb744482667b9c61b4f428c054826aa7943af660,61d45e89e1bbad7e8a84460e90af0a97,f,1976,m,choice_2,choice_5,choice_8,choice_5,choice_0,choice_2,choice_2
78a2018003ae2e591f698a8fb33013da9d0f878aec170eb1c0ffe5f106ed6d77,0dd9fb09617bad4e413857589dd93152,f,1986,m,choice_2,choice_3,choice_6,choice_4,choice_0,choice_1,choice_1
e3c9ab3444fb2fa3398e6754092a87805eeb6c554b42e12aca958f04bfd4bc2c,ee93e61b28730e8f405711e84fde32cc,m,1970,m,choice_2,choice_4,choice_6,choice_4,choice_1,choice_2,choice_2
6a03a8f828f800396e0b80f19d1629e5fb5481df611dcf0f75104817c251f4ba,c02171562385ff4e860fe0d2c39e4bec,f,1992,hs,choice_7,NA,NA,choice_0,choice_1,choice_0,choice_1
9cb7940a18f1e442cdc03779b8c1a6591ee346791e7b62d06822f994190349eb,d29e03cfa5015e9b38a63a15c3ba6212,,None,,choice_0,choice_0,choice_10,choice_4,choice_0,choice_1,choice_1
dc7b2c0a8037b2e323fe82e306a440841a8d79508b67097ed7338e734bce0426,f53791ad8e851597a99089770ee663a1,f,1974,m,choice_0,choice_0,choice_6,choice_4,choice_1,choice_0,choice_1
84fdc95c0022b1724683a0f849b2471e93da67d7835dbd2e7956c0e3b4b2d8c9,08f7778ff41e3f2691e73578adc8139f,m,1981,jhs,choice_3,choice_0,choice_10,choice_3,choice_1,choice_2,choice_0
b98befdc1d9bf0bde76e03cee0279a79ea8f104eb7430f46e95c21dca8c9111a,6167ae1b41fd6042c9bbb564cb762ae8,m,1996,jhs,choice_7,NA,NA,choice_4,choice_1,choice_1,choice_2
64368203cd7812b133ef0c2e3896ea30bb6e089b739334957689d173631171a9,746675d764570c752c6609af79ef85bd,f,1986,m,choice_2,choice_2,choice_6,choice_4,choice_1,choice_1,choice_1
dbdf6a681c62f45bb74e019d8cd17eabcfbf2b9ce84ea79b2d04c3b949b484e5,62ce0983dffbcd9276ff349d5a136694,m,1983,m,choice_2,choice_5,choice_10,choice_0,choice_0,choice_1,choice_2
f452f0f6f4204a32747e0b2712e356db999ef0d740b36f4b4c12aef8df0fad97,513401771f371a19ddc6ea704ebb0a04,m,1954,jhs,choice_9,NA,NA,choice_4,choice_0,choice_0,choice_3
f6bef9617786fac99958ef9825df1e578e4e0203d5f04f446334c3f69a5476b1,4576d00e5793110dc0adcb54ffda0423,m,1976,b,choice_4,choice_3,choice_5,choice_0,choice_1,choice_1,choice_1
849a7933ec6922a762ae0f336f92f54cc211c46c43456c8f63d856e8acc43095,40dc4d4b98fd81a212f885fd3a088141,f,1973,hs,choice_4,choice_0,choice_10,choice_4,choice_0,choice_0,choice_1
17bcd7c24be5c6f721bb0a3a9f94bf254d27d42469ee2eb01d51b53cd48e79b9,605b22633473e505e8972e737e3534b3,,None,,choice_2,choice_5,choice_0,choice_0,choice_1,choice_0,choice_2
d41172204452ed328c339e541d3070d8f8dbf6bf58bb6316daeb0344acf10c87,fc4072b4b954fca93d256f1cac0823a2,f,1991,m,choice_2,choice_2,choice_6,choice_4,choice_1,choice_1,choice_1
e87ffab57bb664efebbfa4a5e9756d8fd51861c89fbe0f1d73b98faff6f57696,0372f89dd682dcae7d43d3115010f36b,m,1984,m,choice_4,choice_2,choice_10,choice_4,choice_1,choice_0,choice_3
be46c17565be9f48e2fa689856d2f12bed17c0dcbcb6f2ad4a2753ea384579fa,daaf756bb4f945e64b0c11a9e383ae24,f,1994,b,choice_7,NA,NA,choice_4,choice_0,choice_1,choice_1
d988c8a8935d078f95a673f33e1e075b5db7e156a6890089e8445fa61bcf15c5,8d1d2decfb66e22c6c185396c09c3703,f,1959,m,choice_2,choice_0,choice_10,choice_1,choice_1,choice_1,choice_2
f5d4dc6f773ba6510d99644871f1422e4d651cc833539332eb813745c4a13732,bffffb121de1ccf26cdb252100bfdca8,m,1977,hs,choice_3,choice_2,choice_6,choice_4,choice_1,choice_1,choice_2
73acab217092b6db79b8d22a69b508e9761a0c5f28bedf206d09ae618e4a26c3,7d44e79655ad5af4e5eaf1433ccd6130,,None,,choice_4,choice_5,choice_1,choice_4,choice_0,choice_1,choice_1
971a77c85fa3ed8bf205404aeaa1524be573711699b40e9866ec6037a4204068,5a6988abe748b677946f4b3ac555e02d,m,1971,hs,choice_0,choice_0,choice_6,choice_1,choice_1,choice_0,choice_1
6c82a61813b5d1d9637daaa36e381fe93b4d0b78ee6be7fbb6f3ad7bb08be121,3648db526f79bb6e6dd6bf7588b9d047,f,1971,m,choice_1,choice_3,choice_9,choice_4,choice_2,choice_1,choice_1
af4d1c7474101f6453f3bd92aa3ecbe127682a538aa7a4cbecbb6f7a7f578193,f95119a2a49e598bb3a64957e2e68e20,m,1979,m,choice_4,choice_3,choice_8,choice_4,choice_1,choice_1,choice_2
64d0d7ab0df91c65a8d86d4f71cd8d577000a301f0d82404fce78dd0ebd6d20d,2156b3c6a60624095aad97bdddc3ef2e,m,1982,m,choice_2,choice_5,choice_9,choice_0,choice_2,choice_1,choice_2
a7ef354587b4930fdf82865a2866422ebacc072c96c70ed284e594c621ff12b3,f42828e3c7aa6b7c467b03a6bd260fe7,m,1967,m,choice_8,NA,choice_10,choice_4,choice_1,choice_1,choice_3
80fe8bcd51a003b8a26f02f10d625efc8c49176e1fa52b97476dca05d447fe5f,74665991dcec9e00517edbfeb1bc1f7b,f,1959,m,choice_3,choice_3,choice_8,choice_4,choice_1,choice_0,choice_2
3cc24a51e12a93e394c1106d942c70361a44ee5862f3eae24e70ed4d70300192,f9d64e1214d5b501ea0b96ed72fc5fb4,m,1990,m,choice_2,choice_3,choice_6,choice_4,choice_1,choice_0,choice_1
b2ee3a67a17052b71e675d7d64f3b85877983f7129ef54d739c2ed362a85ba79,a2536e75686160001f7b60cf7d051f30,m,1985,m,choice_2,choice_3,choice_10,choice_4,choice_2,choice_1,choice_2
46a0280a99c8c61d638bc5ce43fb666d89380216caf202ee50b8719b2cdfec42,a52de5bebfd063767b680c23a8823687,f,1978,p,choice_2,choice_5,choice_2,choice_4,choice_1,choice_1,choice_1
057c30b4e9bf500af7fa753e8738f25cf826d6daf4ee78240987b3a7c486b80d,e32a7713d7d2bdfdf5173da1e48f2be8,f,1987,m,choice_2,choice_4,choice_8,choice_4,choice_1,choice_1,choice_2
23af2aac1991f599fac08729651c2fd5756ddb31ade885d0b9e0895a186ef801,ade9adee31af8a3ffa517dc1fe7e745b,m,1969,p,choice_2,choice_5,choice_0,choice_0,choice_1,choice_1,choice_1
ce20772f1aa8d489e8b3086799e6c6705492a71d4936d6d658a1b61aa30530bb,7c25d561706076f6e78766e548a6c834,f,1989,m,choice_2,choice_5,choice_7,choice_4,choice_1,choice_1,choice_1
8285c362669cecf6e0c520d66ffed1f934ad58936a939d1be7e0e6f78e4f70b9,9b3913212a28d18cdabf839f2b5d0904,f,1973,m,choice_8,choice_0,choice_6,choice_4,choice_1,choice_1,choice_1
75d95ff38bfa69b6629fb26000a76d8f6878b32875e24b4b84be65da1ffc5669,a7d454ad752acf2183cfecf65e1a303b,m,1970,other,choice_0,choice_0,choice_10,choice_4,choice_0,choice_1,choice_1
5a3229a6e228d013c032dde51bddfff5ec4927e1a2e4c413c9d6bfb79fb59f8e,fd76404e2a024084f4cbf37a1fda9893,m,1992,m,choice_7,choice_5,choice_6,choice_0,choice_1,choice_1,choice_2
222ccf9b32c01b7abf519355e5474f087495869bf87160fe1dc2a988fc1970fe,ee849928de4b4d932a9b60310355f92d,f,1944,b,choice_6,NA,choice_9,choice_4,choice_0,choice_0,choice_1
936cdf668cfc312c8b87e41fb52150a73c385c6594e730e0989de8a1bbaaad43,7caa323bdcf954e0e784e61e7b261917,f,1986,m,choice_8,NA,choice_10,choice_5,choice_1,choice_1,choice_2
77a03eb9258f9346d3b711a7c40856a514904695cf99c53302c538095e880646,257f778834f0d23454908de535679446,m,1980,p,choice_2,choice_5,choice_6,choice_4,choice_1,choice_1,choice_2
e9e2d9707bac7de643dd4c7d95b7c5aca0c8f606df6657dd97e7594a737af4fa,1632d2df64de30691123da5fa9639614,m,1966,hs,choice_2,choice_3,choice_6,choice_5,choice_0,choice_1,choice_2
4238bc160482c60a6860e8c1a43ecc426ddafc1cc877b9908b21705bd0f2bcbb,44ab4fa491215744da154d76aadd679b,,None,,choice_2,choice_5,choice_10,choice_2,choice_0,choice_0,choice_1
13f716bcd72dd4834368f3be83a21cae289d79a9bc3f208358c61829f8ba1a1f,9c4dc3964f2aa4317a28ca72c407d3ff,m,1989,other,choice_4,choice_3,choice_10,choice_4,choice_1,choice_1,choice_2
7ca4fd0c470856afad178fe1efdafae1fb3922d60059b5c648bde6fa762f8ac3,863b4213228a1056eac53bbb423f423e,m,1984,m,choice_2,choice_5,choice_0,choice_0,choice_0,choice_0,choice_1
b1b6841ac210cb06f6aa906c5b2d65565a06a6a82ba3e92c4cfcb8293042c161,f7300deb47221caf8184456b2bc1f949,,None,,choice_1,NA,choice_9,choice_4,choice_2,choice_0,choice_0
952136362281a3a35da1951cb7f8d78c5d1dd931119f14f17d68beb1fb76bf38,0dba67daa5d4007dbf86e56488922c1f,m,1966,el,choice_8,NA,choice_10,choice_4,choice_0,choice_0,choice_1
3bee67cf9d1ebd304bfa135eb4fbdb29456d14ca83f3e2ebfd38d510cea7c81b,ed2ed1b6f02ba922f6ec50aae25d78a5,f,1983,m,choice_3,choice_4,choice_4,choice_1,choice_0,choice_1,choice_2
e706d63ddd3b63fc960d1a14f25753ad2ef74bf2ae1594aedb1a8113759abd3d,58142629c4000b561fa475a4a7370723,m,1971,m,choice_2,choice_3,choice_8,choice_4,choice_0,choice_2,choice_2
e729831f6b33eddfd459a3949acbeb0a5231110c7a3b5db5c39b4021c7e3a7a8,ec3178f8daa90f7d38de5f29cc0ba141,f,1971,m,choice_4,choice_1,choice_6,choice_4,choice_1,choice_1,choice_2
d89f951ccdd24a0068471c4301b56e976dbfeb1db6aa754b9c9413e5ce502f6b,7f3fa694db6cc7bff8dd85dce18cf391,m,1954,p,choice_0,choice_0,choice_11,choice_4,choice_1,choice_0,choice_2
ba914f4fd29fbbd6ec5fa61ea637a7e723ace9f5cd2f9edb706f77449f24130b,d0a7066702c0f52e2a8f70801b0e15d8,m,1965,m,choice_9,NA,choice_6,choice_4,choice_1,choice_1,choice_3
d9b7e6b865a18a223eb72197b2b02f1dd4eb34d8eb43553036dab2bfcf9f3c35,b2e742fe37ce12a5d1130535ec25da69,,None,,choice_2,choice_5,choice_0,choice_0,choice_1,choice_1,choice_1
f729f69b04337c1e8e597df4b4ac48254391a2b6b8b421e9c1763952b5c2125c,e58075d4a2ee73d0510ac8a2c4afee13,m,1968,a,choice_2,choice_5,choice_8,choice_4,choice_0,choice_1,choice_2
bbe7df4d657818f2d6e88db94cbf7c6668aab9a0fdd614cd34a5a5eeed03e17a,18638da9d9d43d8ebcb403466dacc1fe,f,1973,m,choice_8,choice_0,NA,choice_4,choice_1,choice_0,choice_1
48cdff7fe96a61c2f98161d486137a72443575afc441bbd9cdc8366262064995,f8a397954d2a5ac2830f5461f7bdce2a,f,1987,m,choice_2,choice_1,choice_10,choice_4,choice_0,choice_1,choice_3
099fd88b09313b53999dae99729a4253bec3b36eba8b8cc53c0fd41f14361b49,97ee7450b068953833e464cf55d9163b,f,1970,m,choice_2,choice_2,choice_7,choice_4,choice_0,choice_2,choice_1
a1f1c5d7af29bf687f8246b713d88d09828c90b003943a4660f2e79c1199799a,97c35388d8ad3c56bd116ea05830327d,m,1963,m,choice_2,choice_5,choice_2,choice_4,choice_2,choice_0,choice_1
